datecollected,siteid,sampleid,basisofrecord,minimumdepthinmeters,maximumdepthinmeters,taxaname,taxanameid,samplingeffort,parameter,parameter_value,parameter_standardunit
2023-07-07,M-LB34,M-LB34_20230707,HumanObservation,Intertidal,Intertidal,Mytilus galloprovincialis,140481,0.25 m2,Coverage,15.0,%
2023-07-07,M-LB34,M-LB34_20230707,HumanObservation,Intertidal,Intertidal,Caulacanthus ustulatus,145606,0.25 m2,Coverage,2.5,%
2023-07-07,M-LB34,M-LB34_20230707,HumanObservation,Intertidal,Intertidal,Patella intermedia,140680,0.25 m2,Coverage,37.5,%
2023-07-07,M-LB34,M-LB34_20230707,HumanObservation,Intertidal,Intertidal,Ralfsia verrucosa,145001,0.25 m2,Coverage,37.5,%
2023-07-07,M-LB34,M-LB34_20230707,HumanObservation,Intertidal,Intertidal,Ceramiales,860,0.25 m2,Coverage,2.5,%
2023-07-07,M-LB34,M-LB34_20230707,HumanObservation,Intertidal,Intertidal,Lithophyllum incrustans,145152,0.25 m2,Coverage,37.5,%
2023-07-07,M-LB34,M-LB34_20230707,HumanObservation,Intertidal,Intertidal,Corallina sp.,144007,0.25 m2,Coverage,62.5,%
2023-07-07,M-LB34,M-LB34_20230707,HumanObservation,Intertidal,Intertidal,Leathesia marina,494940,0.25 m2,Coverage,15.0,%
2023-07-07,M-LB34,M-LB34_20230707,HumanObservation,Intertidal,Intertidal,Laurencia obtusa,144827,0.25 m2,Coverage,2.5,%
2023-07-07,M-LB34,M-LB34_20230707,HumanObservation,Intertidal,Intertidal,Sphacelaria sp.,144272,0.25 m2,Coverage,37.5,%
2023-07-07,M-LB34,M-LB34_20230707,HumanObservation,Intertidal,Intertidal,Cladophora sp.,143996,0.25 m2,Coverage,15.0,%
2023-07-07,M-LB34,M-LB34_20230707,HumanObservation,Intertidal,Intertidal,Ulva rigida,145990,0.25 m2,Coverage,2.5,%
2023-07-07,M-LB34,M-LB34_20230707,HumanObservation,Intertidal,Intertidal,Gelidium pusillum,145590,0.25 m2,Coverage,0.1,%
2023-07-07,M-LB34,M-LB34_20230707,HumanObservation,Intertidal,Intertidal,Dictyota dichotoma,145367,0.25 m2,Coverage,2.5,%
2023-07-07,M-LB34,M-LB34_20230707,HumanObservation,Intertidal,Intertidal,Herposiphonia secunda,214222,0.25 m2,Coverage,0.1,%
2023-07-07,M-LB34,M-LB34_20230707,HumanObservation,Intertidal,Intertidal,Chondracanthus acicularis,145623,0.25 m2,Coverage,15.0,%
2023-07-07,M-LB34,M-LB34_20230707,HumanObservation,Intertidal,Intertidal,Jania rubens,145130,0.25 m2,Coverage,15.0,%
2023-07-07,M-LB34,M-LB34_20230707,HumanObservation,Intertidal,Intertidal,Mastocarpus stellatus,145650,0.25 m2,Coverage,0.1,%
2023-07-07,M-LB34,M-LB34_20230707,HumanObservation,Intertidal,Intertidal,Patella ulyssiponensis,140684,0.25 m2,Coverage,37.5,%
2023-07-07,M-LB34,M-LB34_20230707,HumanObservation,Intertidal,Intertidal,Codium adhaerens,145078,0.25 m2,Coverage,0.1,%
2023-07-07,M-LB34,M-LB34_20230707,HumanObservation,Intertidal,Intertidal,Halopteris scoparia,182742,0.25 m2,Coverage,15.0,%
2023-07-07,M-LB34,M-LB34_20230707,HumanObservation,Intertidal,Intertidal,Clibanarius erythropus,107196,0.25 m2,Coverage,0.1,%
2023-07-07,M-LB34,M-LB34_20230707,HumanObservation,Intertidal,Intertidal,Bonnemaisonia sp.,143810,0.25 m2,Coverage,15.0,%
2023-07-07,M-LB34,M-LB34_20230707,HumanObservation,Intertidal,Intertidal,Falkenbergia rufolanosa,295877,0.25 m2,Coverage,15.0,%
2023-07-07,M-LB34,M-LB34_20230707,HumanObservation,Intertidal,Intertidal,Codium fragile,145086,0.25 m2,Coverage,0.1,%
2023-07-07,M-LB34,M-LB34_20230707,HumanObservation,Intertidal,Intertidal,Champia parvula,145804,0.25 m2,Coverage,0.1,%
2023-07-07,M-LB34,M-LB34_20230707,HumanObservation,Intertidal,Intertidal,Bifurcaria bifurcata,145503,0.25 m2,Coverage,15.0,%
2023-07-07,M-LB34,M-LB34_20230707,HumanObservation,Intertidal,Intertidal,Mesophyllum lichenoides,145188,0.25 m2,Coverage,15.0,%
2023-07-07,M-LB35,M-LB35_20230707,HumanObservation,Intertidal,Intertidal,Patella vulgata,140685,0.25 m2,Coverage,15.0,%
2023-07-07,M-LB35,M-LB35_20230707,HumanObservation,Intertidal,Intertidal,Melarhaphe neritoides,140266,0.25 m2,Coverage,2.5,%
2023-07-07,M-LB35,M-LB35_20230707,HumanObservation,Intertidal,Intertidal,Actinia equina,100803,0.25 m2,Coverage,0.1,%
2023-07-07,M-LB35,M-LB35_20230707,HumanObservation,Intertidal,Intertidal,Chthamalus sp.,106126,0.25 m2,Coverage,15.0,%
2023-07-07,M-LB35,M-LB35_20230707,HumanObservation,Intertidal,Intertidal,Mytilus galloprovincialis,140481,0.25 m2,Coverage,2.5,%
2023-07-07,M-LB35,M-LB35_20230707,HumanObservation,Intertidal,Intertidal,Caulacanthus ustulatus,145606,0.25 m2,Coverage,15.0,%
2023-07-07,M-LB35,M-LB35_20230707,HumanObservation,Intertidal,Intertidal,Patella intermedia,140680,0.25 m2,Coverage,37.5,%
2023-07-07,M-LB35,M-LB35_20230707,HumanObservation,Intertidal,Intertidal,Ralfsia verrucosa,145001,0.25 m2,Coverage,37.5,%
2023-07-07,M-LB35,M-LB35_20230707,HumanObservation,Intertidal,Intertidal,Ceramiales,860,0.25 m2,Coverage,2.5,%
2023-07-07,M-LB35,M-LB35_20230707,HumanObservation,Intertidal,Intertidal,Lithophyllum incrustans,145152,0.25 m2,Coverage,37.5,%
2023-07-07,M-LB35,M-LB35_20230707,HumanObservation,Intertidal,Intertidal,Corallina sp.,144007,0.25 m2,Coverage,62.5,%
2023-07-07,M-LB35,M-LB35_20230707,HumanObservation,Intertidal,Intertidal,Bangia atropurpurea,144423,0.25 m2,Coverage,0.1,%
2023-07-07,M-LB35,M-LB35_20230707,HumanObservation,Intertidal,Intertidal,Leathesia marina,494940,0.25 m2,Coverage,37.5,%
2023-07-07,M-LB35,M-LB35_20230707,HumanObservation,Intertidal,Intertidal,Laurencia obtusa,144827,0.25 m2,Coverage,2.5,%
2023-07-07,M-LB35,M-LB35_20230707,HumanObservation,Intertidal,Intertidal,Ulva rigida,145990,0.25 m2,Coverage,2.5,%
2023-07-07,M-LB35,M-LB35_20230707,HumanObservation,Intertidal,Intertidal,Gelidium pusillum,145590,0.25 m2,Coverage,2.5,%
2023-07-07,M-LB35,M-LB35_20230707,HumanObservation,Intertidal,Intertidal,Chondracanthus acicularis,145623,0.25 m2,Coverage,2.5,%
2023-07-07,M-LB35,M-LB35_20230707,HumanObservation,Intertidal,Intertidal,Jania rubens,145130,0.25 m2,Coverage,15.0,%
2023-07-07,M-LB35,M-LB35_20230707,HumanObservation,Intertidal,Intertidal,Patella ulyssiponensis,140684,0.25 m2,Coverage,37.5,%
2023-07-07,M-LB35,M-LB35_20230707,HumanObservation,Intertidal,Intertidal,Codium adhaerens,145078,0.25 m2,Coverage,0.1,%
2023-07-07,M-LB35,M-LB35_20230707,HumanObservation,Intertidal,Intertidal,Ulva clathrata,156078,0.25 m2,Coverage,0.1,%
2023-07-07,M-LB35,M-LB35_20230707,HumanObservation,Intertidal,Intertidal,Halopteris scoparia,182742,0.25 m2,Coverage,15.0,%
2023-07-07,M-LB36,M-LB36_20230707,HumanObservation,Intertidal,Intertidal,Patella vulgata,140685,0.25 m2,Coverage,37.5,%
2023-07-07,M-LB36,M-LB36_20230707,HumanObservation,Intertidal,Intertidal,Melarhaphe neritoides,140266,0.25 m2,Coverage,2.5,%
2023-07-07,M-LB36,M-LB36_20230707,HumanObservation,Intertidal,Intertidal,Actinia equina,100803,0.25 m2,Coverage,2.5,%
2023-07-07,M-LB36,M-LB36_20230707,HumanObservation,Intertidal,Intertidal,Chthamalus sp.,106126,0.25 m2,Coverage,37.5,%
2023-07-07,M-LB36,M-LB36_20230707,HumanObservation,Intertidal,Intertidal,Mytilus galloprovincialis,140481,0.25 m2,Coverage,2.5,%
2023-07-07,M-LB36,M-LB36_20230707,HumanObservation,Intertidal,Intertidal,Caulacanthus ustulatus,145606,0.25 m2,Coverage,2.5,%
2023-07-07,M-LB36,M-LB36_20230707,HumanObservation,Intertidal,Intertidal,Patella intermedia,140680,0.25 m2,Coverage,62.5,%
2023-07-07,M-LB36,M-LB36_20230707,HumanObservation,Intertidal,Intertidal,Hildenbrandia rubra,145712,0.25 m2,Coverage,2.5,%
2023-07-07,M-LB36,M-LB36_20230707,HumanObservation,Intertidal,Intertidal,Ralfsia verrucosa,145001,0.25 m2,Coverage,37.5,%
2023-07-07,M-LB36,M-LB36_20230707,HumanObservation,Intertidal,Intertidal,Ceramiales,860,0.25 m2,Coverage,2.5,%
2023-07-07,M-LB36,M-LB36_20230707,HumanObservation,Intertidal,Intertidal,Lithophyllum incrustans,145152,0.25 m2,Coverage,37.5,%
2023-07-07,M-LB36,M-LB36_20230707,HumanObservation,Intertidal,Intertidal,Corallina sp.,144007,0.25 m2,Coverage,37.5,%
2023-07-07,M-LB36,M-LB36_20230707,HumanObservation,Intertidal,Intertidal,Lithophyllum byssoides,145140,0.25 m2,Coverage,37.5,%
2023-07-07,M-LB36,M-LB36_20230707,HumanObservation,Intertidal,Intertidal,Gibbula umbilicalis,141801,0.25 m2,Coverage,2.5,%
2023-07-07,M-LB36,M-LB36_20230707,HumanObservation,Intertidal,Intertidal,Bangia atropurpurea,144423,0.25 m2,Coverage,2.5,%
2023-07-07,M-LB36,M-LB36_20230707,HumanObservation,Intertidal,Intertidal,Leathesia marina,494940,0.25 m2,Coverage,15.0,%
2023-07-07,M-LB36,M-LB36_20230707,HumanObservation,Intertidal,Intertidal,Centroceras gasparrinii,503086,0.25 m2,Coverage,2.5,%
2023-07-07,M-LB36,M-LB36_20230707,HumanObservation,Intertidal,Intertidal,Laurencia obtusa,144827,0.25 m2,Coverage,2.5,%
2023-07-07,M-LB36,M-LB36_20230707,HumanObservation,Intertidal,Intertidal,Ulva rigida,145990,0.25 m2,Coverage,2.5,%
2023-07-07,M-LB36,M-LB36_20230707,HumanObservation,Intertidal,Intertidal,Bacillariophyceae,148899,0.25 m2,Coverage,2.5,%
2023-07-07,M-LB36,M-LB36_20230707,HumanObservation,Intertidal,Intertidal,Ulva compressa,234462,0.25 m2,Coverage,2.5,%
2023-07-07,M-LB36,M-LB36_20230707,HumanObservation,Intertidal,Intertidal,Gelidium pusillum,145590,0.25 m2,Coverage,2.5,%
2023-07-07,M-LB36,M-LB36_20230707,HumanObservation,Intertidal,Intertidal,Chondracanthus acicularis,145623,0.25 m2,Coverage,0.1,%
2023-07-07,M-LB36,M-LB36_20230707,HumanObservation,Intertidal,Intertidal,Jania rubens,145130,0.25 m2,Coverage,2.5,%
2023-07-07,M-LB36,M-LB36_20230707,HumanObservation,Intertidal,Intertidal,Polysiphonia sp.,143853,0.25 m2,Coverage,0.1,%
2023-07-07,M-LB36,M-LB36_20230707,HumanObservation,Intertidal,Intertidal,Mastocarpus stellatus,145650,0.25 m2,Coverage,2.5,%
2023-07-07,M-LB36,M-LB36_20230707,HumanObservation,Intertidal,Intertidal,Patella ulyssiponensis,140684,0.25 m2,Coverage,37.5,%
2023-07-07,M-LB36,M-LB36_20230707,HumanObservation,Intertidal,Intertidal,Codium adhaerens,145078,0.25 m2,Coverage,0.1,%
2023-07-07,M-LB37,M-LB37_20230707,HumanObservation,Intertidal,Intertidal,Lichina pygmaea,147720,0.25 m2,Coverage,2.5,%
2023-07-07,M-LB37,M-LB37_20230707,HumanObservation,Intertidal,Intertidal,Lyngbya sp.,146538,0.25 m2,Coverage,2.5,%
2023-07-07,M-LB37,M-LB37_20230707,HumanObservation,Intertidal,Intertidal,Patella vulgata,140685,0.25 m2,Coverage,37.5,%
2023-07-07,M-LB37,M-LB37_20230707,HumanObservation,Intertidal,Intertidal,Melarhaphe neritoides,140266,0.25 m2,Coverage,2.5,%
2023-07-07,M-LB37,M-LB37_20230707,HumanObservation,Intertidal,Intertidal,Actinia equina,100803,0.25 m2,Coverage,2.5,%
2023-07-07,M-LB37,M-LB37_20230707,HumanObservation,Intertidal,Intertidal,Chthamalus sp.,106126,0.25 m2,Coverage,37.5,%
2023-07-07,M-LB37,M-LB37_20230707,HumanObservation,Intertidal,Intertidal,Mytilus galloprovincialis,140481,0.25 m2,Coverage,2.5,%
2023-07-07,M-LB37,M-LB37_20230707,HumanObservation,Intertidal,Intertidal,Caulacanthus ustulatus,145606,0.25 m2,Coverage,2.5,%
2023-07-07,M-LB37,M-LB37_20230707,HumanObservation,Intertidal,Intertidal,Patella intermedia,140680,0.25 m2,Coverage,62.5,%
2023-07-07,M-LB37,M-LB37_20230707,HumanObservation,Intertidal,Intertidal,Hildenbrandia rubra,145712,0.25 m2,Coverage,0.1,%
2023-07-07,M-LB37,M-LB37_20230707,HumanObservation,Intertidal,Intertidal,Ralfsia verrucosa,145001,0.25 m2,Coverage,37.5,%
2023-07-07,M-LB37,M-LB37_20230707,HumanObservation,Intertidal,Intertidal,Ceramiales,860,0.25 m2,Coverage,15.0,%
2023-07-07,M-LB37,M-LB37_20230707,HumanObservation,Intertidal,Intertidal,Lithophyllum incrustans,145152,0.25 m2,Coverage,37.5,%
2023-07-07,M-LB37,M-LB37_20230707,HumanObservation,Intertidal,Intertidal,Corallina sp.,144007,0.25 m2,Coverage,37.5,%
2023-07-07,M-LB37,M-LB37_20230707,HumanObservation,Intertidal,Intertidal,Lithophyllum byssoides,145140,0.25 m2,Coverage,2.5,%
2023-07-07,M-LB37,M-LB37_20230707,HumanObservation,Intertidal,Intertidal,Paracentrotus lividus,124316,0.25 m2,Coverage,62.5,%
2023-07-07,M-LB37,M-LB37_20230707,HumanObservation,Intertidal,Intertidal,Gibbula umbilicalis,141801,0.25 m2,Coverage,15.0,%
2023-07-07,M-LB37,M-LB37_20230707,HumanObservation,Intertidal,Intertidal,Leathesia marina,494940,0.25 m2,Coverage,2.5,%
2023-07-07,M-LB37,M-LB37_20230707,HumanObservation,Intertidal,Intertidal,Centroceras gasparrinii,503086,0.25 m2,Coverage,2.5,%
2023-07-07,M-LB37,M-LB37_20230707,HumanObservation,Intertidal,Intertidal,Laurencia obtusa,144827,0.25 m2,Coverage,2.5,%
2023-07-07,M-LB37,M-LB37_20230707,HumanObservation,Intertidal,Intertidal,Cladophora sp.,143996,0.25 m2,Coverage,2.5,%
2023-07-07,M-LB37,M-LB37_20230707,HumanObservation,Intertidal,Intertidal,Ulva rigida,145990,0.25 m2,Coverage,2.5,%
2023-07-07,M-LB37,M-LB37_20230707,HumanObservation,Intertidal,Intertidal,Hypnea musciformis,145634,0.25 m2,Coverage,2.5,%
2023-07-07,M-LB37,M-LB37_20230707,HumanObservation,Intertidal,Intertidal,Bacillariophyceae,148899,0.25 m2,Coverage,2.5,%
2023-07-07,M-LB37,M-LB37_20230707,HumanObservation,Intertidal,Intertidal,Ulva compressa,234462,0.25 m2,Coverage,2.5,%
2023-07-07,M-LB37,M-LB37_20230707,HumanObservation,Intertidal,Intertidal,Gelidium pusillum,145590,0.25 m2,Coverage,0.1,%
2023-07-07,M-LB37,M-LB37_20230707,HumanObservation,Intertidal,Intertidal,Dictyota dichotoma,145367,0.25 m2,Coverage,0.1,%
2023-07-07,M-LB37,M-LB37_20230707,HumanObservation,Intertidal,Intertidal,Gelidium spinosum,145594,0.25 m2,Coverage,0.1,%
2023-07-07,M-LB37,M-LB37_20230707,HumanObservation,Intertidal,Intertidal,Herposiphonia secunda,214222,0.25 m2,Coverage,2.5,%
2023-07-07,M-LB37,M-LB37_20230707,HumanObservation,Intertidal,Intertidal,Chondracanthus acicularis,145623,0.25 m2,Coverage,0.1,%
2023-07-07,M-LB37,M-LB37_20230707,HumanObservation,Intertidal,Intertidal,Jania rubens,145130,0.25 m2,Coverage,2.5,%
2023-07-07,M-LB38,M-LB38_20230707,HumanObservation,Intertidal,Intertidal,Phorcus lineatus,689176,0.25 m2,Coverage,15.0,%
2023-07-07,M-LB38,M-LB38_20230707,HumanObservation,Intertidal,Intertidal,Lichina pygmaea,147720,0.25 m2,Coverage,0.1,%
2023-07-07,M-LB38,M-LB38_20230707,HumanObservation,Intertidal,Intertidal,Lyngbya sp.,146538,0.25 m2,Coverage,2.5,%
2023-07-07,M-LB38,M-LB38_20230707,HumanObservation,Intertidal,Intertidal,Patella vulgata,140685,0.25 m2,Coverage,37.5,%
2023-07-07,M-LB38,M-LB38_20230707,HumanObservation,Intertidal,Intertidal,Melarhaphe neritoides,140266,0.25 m2,Coverage,15.0,%
2023-07-07,M-LB38,M-LB38_20230707,HumanObservation,Intertidal,Intertidal,Actinia equina,100803,0.25 m2,Coverage,37.5,%
2023-07-07,M-LB38,M-LB38_20230707,HumanObservation,Intertidal,Intertidal,Chthamalus sp.,106126,0.25 m2,Coverage,37.5,%
2023-07-07,M-LB38,M-LB38_20230707,HumanObservation,Intertidal,Intertidal,Mytilus galloprovincialis,140481,0.25 m2,Coverage,2.5,%
2023-07-07,M-LB38,M-LB38_20230707,HumanObservation,Intertidal,Intertidal,Caulacanthus ustulatus,145606,0.25 m2,Coverage,2.5,%
2023-07-07,M-LB38,M-LB38_20230707,HumanObservation,Intertidal,Intertidal,Patella intermedia,140680,0.25 m2,Coverage,62.5,%
2023-07-07,M-LB38,M-LB38_20230707,HumanObservation,Intertidal,Intertidal,Hildenbrandia rubra,145712,0.25 m2,Coverage,2.5,%
2023-07-07,M-LB38,M-LB38_20230707,HumanObservation,Intertidal,Intertidal,Ralfsia verrucosa,145001,0.25 m2,Coverage,15.0,%
2023-07-07,M-LB38,M-LB38_20230707,HumanObservation,Intertidal,Intertidal,Ceramiales,860,0.25 m2,Coverage,15.0,%
2023-07-07,M-LB38,M-LB38_20230707,HumanObservation,Intertidal,Intertidal,Lithophyllum incrustans,145152,0.25 m2,Coverage,62.5,%
2023-07-07,M-LB38,M-LB38_20230707,HumanObservation,Intertidal,Intertidal,Corallina sp.,144007,0.25 m2,Coverage,37.5,%
2023-07-07,M-LB38,M-LB38_20230707,HumanObservation,Intertidal,Intertidal,Lithophyllum byssoides,145140,0.25 m2,Coverage,2.5,%
2023-07-07,M-LB38,M-LB38_20230707,HumanObservation,Intertidal,Intertidal,Paracentrotus lividus,124316,0.25 m2,Coverage,37.5,%
2023-07-07,M-LB38,M-LB38_20230707,HumanObservation,Intertidal,Intertidal,Gibbula umbilicalis,141801,0.25 m2,Coverage,15.0,%
2023-07-07,M-LB38,M-LB38_20230707,HumanObservation,Intertidal,Intertidal,Bangia atropurpurea,144423,0.25 m2,Coverage,0.1,%
2023-07-07,M-LB38,M-LB38_20230707,HumanObservation,Intertidal,Intertidal,Leathesia marina,494940,0.25 m2,Coverage,15.0,%
2023-07-07,M-LB38,M-LB38_20230707,HumanObservation,Intertidal,Intertidal,Centroceras gasparrinii,503086,0.25 m2,Coverage,2.5,%
2023-07-07,M-LB38,M-LB38_20230707,HumanObservation,Intertidal,Intertidal,Laurencia obtusa,144827,0.25 m2,Coverage,15.0,%
2023-07-07,M-LB38,M-LB38_20230707,HumanObservation,Intertidal,Intertidal,Sphacelaria sp.,144272,0.25 m2,Coverage,0.1,%
2023-07-07,M-LB38,M-LB38_20230707,HumanObservation,Intertidal,Intertidal,Cladophora sp.,143996,0.25 m2,Coverage,0.1,%
2023-07-07,M-LB38,M-LB38_20230707,HumanObservation,Intertidal,Intertidal,Ulva rigida,145990,0.25 m2,Coverage,2.5,%
2023-07-07,M-LB38,M-LB38_20230707,HumanObservation,Intertidal,Intertidal,Hypnea musciformis,145634,0.25 m2,Coverage,0.1,%
2023-07-07,M-LB39,M-LB39_20230707,HumanObservation,Intertidal,Intertidal,Phorcus lineatus,689176,0.25 m2,Coverage,15.0,%
2023-07-07,M-LB39,M-LB39_20230707,HumanObservation,Intertidal,Intertidal,Lyngbya sp.,146538,0.25 m2,Coverage,0.1,%
2023-07-07,M-LB39,M-LB39_20230707,HumanObservation,Intertidal,Intertidal,Patella vulgata,140685,0.25 m2,Coverage,15.0,%
2023-07-07,M-LB39,M-LB39_20230707,HumanObservation,Intertidal,Intertidal,Melarhaphe neritoides,140266,0.25 m2,Coverage,37.5,%
2023-07-07,M-LB39,M-LB39_20230707,HumanObservation,Intertidal,Intertidal,Actinia equina,100803,0.25 m2,Coverage,0.1,%
2023-07-07,M-LB39,M-LB39_20230707,HumanObservation,Intertidal,Intertidal,Chthamalus sp.,106126,0.25 m2,Coverage,62.5,%
2023-07-07,M-LB39,M-LB39_20230707,HumanObservation,Intertidal,Intertidal,Mytilus galloprovincialis,140481,0.25 m2,Coverage,0.1,%
2023-07-07,M-LB39,M-LB39_20230707,HumanObservation,Intertidal,Intertidal,Patella intermedia,140680,0.25 m2,Coverage,37.5,%
2023-07-07,M-LB39,M-LB39_20230707,HumanObservation,Intertidal,Intertidal,Hildenbrandia rubra,145712,0.25 m2,Coverage,15.0,%
2023-07-07,M-LB39,M-LB39_20230707,HumanObservation,Intertidal,Intertidal,Ralfsia verrucosa,145001,0.25 m2,Coverage,37.5,%
2023-07-07,M-LB39,M-LB39_20230707,HumanObservation,Intertidal,Intertidal,Ceramiales,860,0.25 m2,Coverage,0.1,%
2023-07-07,M-LB39,M-LB39_20230707,HumanObservation,Intertidal,Intertidal,Lithophyllum incrustans,145152,0.25 m2,Coverage,2.5,%
2023-07-07,M-LB39,M-LB39_20230707,HumanObservation,Intertidal,Intertidal,Corallina sp.,144007,0.25 m2,Coverage,0.1,%
2023-07-07,M-LB39,M-LB39_20230707,HumanObservation,Intertidal,Intertidal,Patella rustica,140683,0.25 m2,Coverage,15.0,%
2023-07-07,M-LB39,M-LB39_20230707,HumanObservation,Intertidal,Intertidal,Lithophyllum byssoides,145140,0.25 m2,Coverage,15.0,%
2023-07-07,M-LB310,M-LB310_20230707,HumanObservation,Intertidal,Intertidal,Rivularia bullata,213760,0.25 m2,Coverage,15.0,%
2023-07-07,M-LB310,M-LB310_20230707,HumanObservation,Intertidal,Intertidal,Phorcus lineatus,689176,0.25 m2,Coverage,15.0,%
2023-07-07,M-LB310,M-LB310_20230707,HumanObservation,Intertidal,Intertidal,Lichina pygmaea,147720,0.25 m2,Coverage,37.5,%
2023-07-07,M-LB310,M-LB310_20230707,HumanObservation,Intertidal,Intertidal,Lyngbya sp.,146538,0.25 m2,Coverage,2.5,%
2023-07-07,M-LB310,M-LB310_20230707,HumanObservation,Intertidal,Intertidal,Patella vulgata,140685,0.25 m2,Coverage,15.0,%
2023-07-07,M-LB310,M-LB310_20230707,HumanObservation,Intertidal,Intertidal,Melarhaphe neritoides,140266,0.25 m2,Coverage,15.0,%
2023-07-07,M-LB310,M-LB310_20230707,HumanObservation,Intertidal,Intertidal,Actinia equina,100803,0.25 m2,Coverage,37.5,%
2023-07-07,M-LB310,M-LB310_20230707,HumanObservation,Intertidal,Intertidal,Chthamalus sp.,106126,0.25 m2,Coverage,62.5,%
2023-07-07,M-LB310,M-LB310_20230707,HumanObservation,Intertidal,Intertidal,Mytilus galloprovincialis,140481,0.25 m2,Coverage,2.5,%
2023-07-07,M-LB310,M-LB310_20230707,HumanObservation,Intertidal,Intertidal,Caulacanthus ustulatus,145606,0.25 m2,Coverage,2.5,%
2023-07-07,M-LB310,M-LB310_20230707,HumanObservation,Intertidal,Intertidal,Patella intermedia,140680,0.25 m2,Coverage,15.0,%
2023-07-07,M-LB310,M-LB310_20230707,HumanObservation,Intertidal,Intertidal,Hildenbrandia rubra,145712,0.25 m2,Coverage,0.1,%
2023-07-07,M-LB310,M-LB310_20230707,HumanObservation,Intertidal,Intertidal,Ralfsia verrucosa,145001,0.25 m2,Coverage,2.5,%
2023-07-07,M-LB310,M-LB310_20230707,HumanObservation,Intertidal,Intertidal,Ceramiales,860,0.25 m2,Coverage,0.1,%
2023-07-07,M-LB310,M-LB310_20230707,HumanObservation,Intertidal,Intertidal,Lithophyllum incrustans,145152,0.25 m2,Coverage,15.0,%
2023-07-07,M-LB310,M-LB310_20230707,HumanObservation,Intertidal,Intertidal,Corallina sp.,144007,0.25 m2,Coverage,2.5,%
2023-08-02,M-LL11,M-LL11_20230802,HumanObservation,Intertidal,Intertidal,Ulva rigida,145990,0.25 m2,Coverage,0.1,%
2023-08-02,M-LL11,M-LL11_20230802,HumanObservation,Intertidal,Intertidal,Codium adhaerens,145078,0.25 m2,Coverage,0.1,%
2023-08-02,M-LL11,M-LL11_20230802,HumanObservation,Intertidal,Intertidal,Cladostephus spongiosus,145888,0.25 m2,Coverage,15.0,%
2023-08-02,M-LL11,M-LL11_20230802,HumanObservation,Intertidal,Intertidal,Centroceras gasparrinii,503086,0.25 m2,Coverage,15.0,%
2023-08-02,M-LL11,M-LL11_20230802,HumanObservation,Intertidal,Intertidal,Lithophyllum incrustans,145152,0.25 m2,Coverage,37.5,%
2023-08-02,M-LL11,M-LL11_20230802,HumanObservation,Intertidal,Intertidal,Corallina sp.,144007,0.25 m2,Coverage,37.5,%
2023-08-02,M-LL11,M-LL11_20230802,HumanObservation,Intertidal,Intertidal,Taonia atomaria,145393,0.25 m2,Coverage,0.1,%
2023-08-02,M-LL11,M-LL11_20230802,HumanObservation,Intertidal,Intertidal,Laurencia obtusa,144827,0.25 m2,Coverage,0.1,%
2023-08-02,M-LL11,M-LL11_20230802,HumanObservation,Intertidal,Intertidal,Dictyota dichotoma,145367,0.25 m2,Coverage,2.5,%
2023-08-02,M-LL11,M-LL11_20230802,HumanObservation,Intertidal,Intertidal,Chondracanthus acicularis,145623,0.25 m2,Coverage,2.5,%
2023-08-02,M-LL11,M-LL11_20230802,HumanObservation,Intertidal,Intertidal,Cladophora sp.,143996,0.25 m2,Coverage,2.5,%
2023-08-02,M-LL11,M-LL11_20230802,HumanObservation,Intertidal,Intertidal,Ceramiales,860,0.25 m2,Coverage,2.5,%
2023-08-02,M-LL11,M-LL11_20230802,HumanObservation,Intertidal,Intertidal,Pterosiphonia sp.,143922,0.25 m2,Coverage,15.0,%
2023-08-02,M-LL11,M-LL11_20230802,HumanObservation,Intertidal,Intertidal,Gelidium spinosum,145594,0.25 m2,Coverage,15.0,%
2023-08-02,M-LL11,M-LL11_20230802,HumanObservation,Intertidal,Intertidal,Jania rubens,145130,0.25 m2,Coverage,37.5,%
2023-08-02,M-LL11,M-LL11_20230802,HumanObservation,Intertidal,Intertidal,Ericaria selaginoides,1568393,0.25 m2,Coverage,37.5,%
2023-08-02,M-LL11,M-LL11_20230802,HumanObservation,Intertidal,Intertidal,Halopteris scoparia,182742,0.25 m2,Coverage,37.5,%
2023-08-02,M-LL11,M-LL11_20230802,HumanObservation,Intertidal,Intertidal,Hypnea musciformis,145634,0.25 m2,Coverage,37.5,%
2023-08-02,M-LL11,M-LL11_20230802,HumanObservation,Intertidal,Intertidal,Nitophyllum punctatum,144770,0.25 m2,Coverage,0.1,%
2023-08-02,M-LL11,M-LL11_20230802,HumanObservation,Intertidal,Intertidal,Halopithys incurva,144812,0.25 m2,Coverage,0.1,%
2023-08-02,M-LL11,M-LL11_20230802,HumanObservation,Intertidal,Intertidal,Herposiphonia tenella,214219,0.25 m2,Coverage,0.1,%
2023-08-02,M-LL11,M-LL11_20230802,HumanObservation,Intertidal,Intertidal,Acrosorium ciliolatum,295874,0.25 m2,Coverage,2.5,%
2023-08-02,M-LL11,M-LL11_20230802,HumanObservation,Intertidal,Intertidal,Bifurcaria bifurcata,145503,0.25 m2,Coverage,2.5,%
2023-08-02,M-LL11,M-LL11_20230802,HumanObservation,Intertidal,Intertidal,Falkenbergia rufolanosa,295877,0.25 m2,Coverage,2.5,%
