datecollected,siteid,sampleid,basisofrecord,minimumdepthinmeters,maximumdepthinmeters,taxaname,taxanameid,samplingeffort,parameter,parameter_value,parameter_standardunit
2012-03-22,L-RF20,L-RF20_20120322,MaterialSample,0,111,Mediomastus fragilis,129892,0.1 m2 * 3,Abundance,10.0,Ind/m2
2013-03-06,L-RF20,L-RF20_20130306,MaterialSample,0,111,Mediomastus fragilis,129892,0.1 m2 * 3,Abundance,10.0,Ind/m2
2014-03-20,L-RF20,L-RF20_20140320,MaterialSample,0,111,Mediomastus fragilis,129892,0.1 m2 * 3,Abundance,13.0,Ind/m2
2015-04-16,L-RF20,L-RF20_20150416,MaterialSample,0,111,Mediomastus fragilis,129892,0.1 m2 * 3,Abundance,20.0,Ind/m2
2016-03-18,L-RF20,L-RF20_20160318,MaterialSample,0,111,Mediomastus fragilis,129892,0.1 m2 * 3,Abundance,40.0,Ind/m2
2017-03-28,L-RF20,L-RF20_20170328,MaterialSample,0,111,Mediomastus fragilis,129892,0.1 m2 * 3,Abundance,17.0,Ind/m2
2018-03-13,L-RF20,L-RF20_20180313,MaterialSample,0,111,Mediomastus fragilis,129892,0.1 m2 * 3,Abundance,7.0,Ind/m2
2019-03-20,L-RF20,L-RF20_20190320,MaterialSample,0,111,Mediomastus fragilis,129892,0.1 m2 * 3,Abundance,10.0,Ind/m2
2020-03-11,L-RF20,L-RF20_20200311,MaterialSample,0,111,Mediomastus fragilis,129892,0.1 m2 * 3,Abundance,7.0,Ind/m2
2022-03-24,L-RF20,L-RF20_20220324,MaterialSample,0,111,Mediomastus fragilis,129892,0.1 m2 * 3,Abundance,43.0,Ind/m2
2010-04-15,L-RF20,L-RF20_20100415,MaterialSample,0,111,Dasybranchus gajolae,129883,0.1 m2 * 3,Abundance,8.33,Ind/m2
2012-03-22,L-RF20,L-RF20_20120322,MaterialSample,0,111,Dasybranchus gajolae,129883,0.1 m2 * 3,Abundance,3.33,Ind/m2
2007-05-31,L-RF20,L-RF20_20070531,MaterialSample,0,111,Peresiella clymenoides,129906,0.1 m2 * 3,Abundance,5.33,Ind/m2
2009-02-18,L-RF20,L-RF20_20090218,MaterialSample,0,111,Peresiella clymenoides,129906,0.1 m2 * 3,Abundance,30.0,Ind/m2
2014-03-20,L-RF20,L-RF20_20140320,MaterialSample,0,111,Peresiella clymenoides,129906,0.1 m2 * 3,Abundance,3.0,Ind/m2
2016-03-18,L-RF20,L-RF20_20160318,MaterialSample,0,111,Peresiella clymenoides,129906,0.1 m2 * 3,Abundance,13.0,Ind/m2
2022-03-24,L-RF20,L-RF20_20220324,MaterialSample,0,111,Peresiella clymenoides,129906,0.1 m2 * 3,Abundance,47.0,Ind/m2
2018-03-13,L-RF20,L-RF20_20180313,MaterialSample,0,111,Capitella minima,129879,0.1 m2 * 3,Abundance,10.0,Ind/m2
2006-03-21,L-RF20,L-RF20_20060321,MaterialSample,0,111,Maldanidae,923,0.1 m2 * 3,Abundance,5.33,Ind/m2
2007-05-31,L-RF20,L-RF20_20070531,MaterialSample,0,111,Maldanidae,923,0.1 m2 * 3,Abundance,5.33,Ind/m2
2009-02-18,L-RF20,L-RF20_20090218,MaterialSample,0,111,Maldanidae,923,0.1 m2 * 3,Abundance,3.33,Ind/m2
2011-03-04,L-RF20,L-RF20_20110304,MaterialSample,0,111,Maldanidae,923,0.1 m2 * 3,Abundance,6.67,Ind/m2
2012-03-22,L-RF20,L-RF20_20120322,MaterialSample,0,111,Maldanidae,923,0.1 m2 * 3,Abundance,20.0,Ind/m2
2013-03-06,L-RF20,L-RF20_20130306,MaterialSample,0,111,Maldanidae,923,0.1 m2 * 3,Abundance,30.0,Ind/m2
2014-03-20,L-RF20,L-RF20_20140320,MaterialSample,0,111,Maldanidae,923,0.1 m2 * 3,Abundance,3.0,Ind/m2
2015-04-16,L-RF20,L-RF20_20150416,MaterialSample,0,111,Maldanidae,923,0.1 m2 * 3,Abundance,6.67,Ind/m2
2016-03-18,L-RF20,L-RF20_20160318,MaterialSample,0,111,Maldanidae,923,0.1 m2 * 3,Abundance,3.0,Ind/m2
2017-03-28,L-RF20,L-RF20_20170328,MaterialSample,0,111,Maldanidae,923,0.1 m2 * 3,Abundance,10.0,Ind/m2
2019-03-20,L-RF20,L-RF20_20190320,MaterialSample,0,111,Euclymeninae,152232,0.1 m2 * 3,Abundance,40.0,Ind/m2
2010-04-15,L-RF20,L-RF20_20100415,MaterialSample,0,111,Asychis biceps,146523,0.1 m2 * 3,Abundance,8.33,Ind/m2
2006-03-21,L-RF20,L-RF20_20060321,MaterialSample,0,111,Maldane glebifex,130303,0.1 m2 * 3,Abundance,5.33,Ind/m2
2011-03-04,L-RF20,L-RF20_20110304,MaterialSample,0,111,Maldane glebifex,130303,0.1 m2 * 3,Abundance,10.0,Ind/m2
2012-03-22,L-RF20,L-RF20_20120322,MaterialSample,0,111,Maldane glebifex,130303,0.1 m2 * 3,Abundance,23.33,Ind/m2
2014-03-20,L-RF20,L-RF20_20140320,MaterialSample,0,111,Maldane glebifex,130303,0.1 m2 * 3,Abundance,57.0,Ind/m2
2015-04-16,L-RF20,L-RF20_20150416,MaterialSample,0,111,Maldane glebifex,130303,0.1 m2 * 3,Abundance,56.67,Ind/m2
2016-03-18,L-RF20,L-RF20_20160318,MaterialSample,0,111,Maldane glebifex,130303,0.1 m2 * 3,Abundance,30.0,Ind/m2
2017-03-28,L-RF20,L-RF20_20170328,MaterialSample,0,111,Maldane glebifex,130303,0.1 m2 * 3,Abundance,17.0,Ind/m2
2018-03-13,L-RF20,L-RF20_20180313,MaterialSample,0,111,Maldane glebifex,130303,0.1 m2 * 3,Abundance,7.0,Ind/m2
2019-03-20,L-RF20,L-RF20_20190320,MaterialSample,0,111,Maldane glebifex,130303,0.1 m2 * 3,Abundance,7.0,Ind/m2
2020-03-11,L-RF20,L-RF20_20200311,MaterialSample,0,111,Maldane glebifex,130303,0.1 m2 * 3,Abundance,20.0,Ind/m2
2021-03-04,L-RF20,L-RF20_20210304,MaterialSample,0,111,Maldane glebifex,130303,0.1 m2 * 3,Abundance,33.0,Ind/m2
2022-03-24,L-RF20,L-RF20_20220324,MaterialSample,0,111,Maldane glebifex,130303,0.1 m2 * 3,Abundance,53.0,Ind/m2
2018-03-13,L-RF20,L-RF20_20180313,MaterialSample,0,111,Praxillella sp.,129360,0.1 m2 * 3,Abundance,13.0,Ind/m2
2021-03-04,L-RF20,L-RF20_20210304,MaterialSample,0,111,Praxillella sp.,129360,0.1 m2 * 3,Abundance,13.0,Ind/m2
2009-02-18,L-RF20,L-RF20_20090218,MaterialSample,0,111,Praxillella gracilis,130324,0.1 m2 * 3,Abundance,10.0,Ind/m2
2010-04-15,L-RF20,L-RF20_20100415,MaterialSample,0,111,Praxillella gracilis,130324,0.1 m2 * 3,Abundance,8.33,Ind/m2
2011-03-04,L-RF20,L-RF20_20110304,MaterialSample,0,111,Praxillella gracilis,130324,0.1 m2 * 3,Abundance,36.67,Ind/m2
2014-03-20,L-RF20,L-RF20_20140320,MaterialSample,0,111,Praxillella gracilis,130324,0.1 m2 * 3,Abundance,7.0,Ind/m2
2017-03-28,L-RF20,L-RF20_20170328,MaterialSample,0,111,Praxillella gracilis,130324,0.1 m2 * 3,Abundance,3.0,Ind/m2
2018-03-13,L-RF20,L-RF20_20180313,MaterialSample,0,111,Praxillella gracilis,130324,0.1 m2 * 3,Abundance,3.0,Ind/m2
2020-03-11,L-RF20,L-RF20_20200311,MaterialSample,0,111,Praxillella gracilis,130324,0.1 m2 * 3,Abundance,7.0,Ind/m2
2017-03-28,L-RF20,L-RF20_20170328,MaterialSample,0,111,Praxillella praetermissa,130326,0.1 m2 * 3,Abundance,40.0,Ind/m2
2018-03-13,L-RF20,L-RF20_20180313,MaterialSample,0,111,Praxillella praetermissa,130326,0.1 m2 * 3,Abundance,3.0,Ind/m2
2020-03-11,L-RF20,L-RF20_20200311,MaterialSample,0,111,Praxillella praetermissa,130326,0.1 m2 * 3,Abundance,47.0,Ind/m2
2021-03-04,L-RF20,L-RF20_20210304,MaterialSample,0,111,Praxillella praetermissa,130326,0.1 m2 * 3,Abundance,20.0,Ind/m2
2010-04-15,L-RF20,L-RF20_20100415,MaterialSample,0,111,Praxillella affinis,130322,0.1 m2 * 3,Abundance,100.0,Ind/m2
2014-03-20,L-RF20,L-RF20_20140320,MaterialSample,0,111,Praxillella affinis,130322,0.1 m2 * 3,Abundance,3.0,Ind/m2
2006-03-21,L-RF20,L-RF20_20060321,MaterialSample,0,111,Euclymene sp.,129347,0.1 m2 * 3,Abundance,5.33,Ind/m2
2009-02-18,L-RF20,L-RF20_20090218,MaterialSample,0,111,Euclymene sp.,129347,0.1 m2 * 3,Abundance,26.67,Ind/m2
2010-04-15,L-RF20,L-RF20_20100415,MaterialSample,0,111,Euclymene sp.,129347,0.1 m2 * 3,Abundance,41.67,Ind/m2
2011-03-04,L-RF20,L-RF20_20110304,MaterialSample,0,111,Euclymene sp.,129347,0.1 m2 * 3,Abundance,3.33,Ind/m2
2014-03-20,L-RF20,L-RF20_20140320,MaterialSample,0,111,Euclymene sp.,129347,0.1 m2 * 3,Abundance,7.0,Ind/m2
2014-03-20,L-RF20,L-RF20_20140320,MaterialSample,0,111,Euclymene oerstedi,157376,0.1 m2 * 3,Abundance,10.0,Ind/m2
2021-03-04,L-RF20,L-RF20_20210304,MaterialSample,0,111,Euclymene oerstedii,130294,0.1 m2 * 3,Abundance,13.0,Ind/m2
2022-03-24,L-RF20,L-RF20_20220324,MaterialSample,0,111,Euclymene oerstedii,130294,0.1 m2 * 3,Abundance,37.0,Ind/m2
2011-03-04,L-RF20,L-RF20_20110304,MaterialSample,0,111,Euclymene robusta,130296,0.1 m2 * 3,Abundance,3.33,Ind/m2
2014-03-20,L-RF20,L-RF20_20140320,MaterialSample,0,111,Microclymene tricirrata,130309,0.1 m2 * 3,Abundance,17.0,Ind/m2
2015-04-16,L-RF20,L-RF20_20150416,MaterialSample,0,111,Chirimia biceps,130277,0.1 m2 * 3,Abundance,3.33,Ind/m2
2016-03-18,L-RF20,L-RF20_20160318,MaterialSample,0,111,Chirimia biceps,130277,0.1 m2 * 3,Abundance,10.0,Ind/m2
2017-03-28,L-RF20,L-RF20_20170328,MaterialSample,0,111,Chirimia biceps,130277,0.1 m2 * 3,Abundance,10.0,Ind/m2
2018-03-13,L-RF20,L-RF20_20180313,MaterialSample,0,111,Chirimia biceps,130277,0.1 m2 * 3,Abundance,3.0,Ind/m2
2021-03-04,L-RF20,L-RF20_20210304,MaterialSample,0,111,Chirimia biceps,130277,0.1 m2 * 3,Abundance,7.0,Ind/m2
2022-03-24,L-RF20,L-RF20_20220324,MaterialSample,0,111,Chirimia biceps,130277,0.1 m2 * 3,Abundance,20.0,Ind/m2
2018-03-13,L-RF20,L-RF20_20180313,MaterialSample,0,111,Metasychis gotoi,130307,0.1 m2 * 3,Abundance,3.0,Ind/m2
2019-03-20,L-RF20,L-RF20_20190320,MaterialSample,0,111,Owenia fusiformis,130544,0.1 m2 * 3,Abundance,7.0,Ind/m2
2021-03-04,L-RF20,L-RF20_20210304,MaterialSample,0,111,Owenia fusiformis,130544,0.1 m2 * 3,Abundance,7.0,Ind/m2
2019-03-20,L-RF20,L-RF20_20190320,MaterialSample,0,111,Myriochele danielsseni,130540,0.1 m2 * 3,Abundance,7.0,Ind/m2
2022-03-24,L-RF20,L-RF20_20220324,MaterialSample,0,111,Myriochele danielsseni,130540,0.1 m2 * 3,Abundance,10.0,Ind/m2
2006-03-21,L-RF20,L-RF20_20060321,MaterialSample,0,111,Galathowenia oculata,146950,0.1 m2 * 3,Abundance,21.33,Ind/m2
2007-05-31,L-RF20,L-RF20_20070531,MaterialSample,0,111,Galathowenia oculata,146950,0.1 m2 * 3,Abundance,16.0,Ind/m2
2008-02-12,L-RF20,L-RF20_20080212,MaterialSample,0,111,Galathowenia oculata,146950,0.1 m2 * 3,Abundance,48.0,Ind/m2
2009-02-18,L-RF20,L-RF20_20090218,MaterialSample,0,111,Galathowenia oculata,146950,0.1 m2 * 3,Abundance,116.67,Ind/m2
2010-04-15,L-RF20,L-RF20_20100415,MaterialSample,0,111,Galathowenia oculata,146950,0.1 m2 * 3,Abundance,175.0,Ind/m2
2011-03-04,L-RF20,L-RF20_20110304,MaterialSample,0,111,Galathowenia oculata,146950,0.1 m2 * 3,Abundance,100.0,Ind/m2
2012-03-22,L-RF20,L-RF20_20120322,MaterialSample,0,111,Galathowenia oculata,146950,0.1 m2 * 3,Abundance,16.67,Ind/m2
2013-03-06,L-RF20,L-RF20_20130306,MaterialSample,0,111,Galathowenia oculata,146950,0.1 m2 * 3,Abundance,36.67,Ind/m2
2014-03-20,L-RF20,L-RF20_20140320,MaterialSample,0,111,Galathowenia oculata,146950,0.1 m2 * 3,Abundance,103.0,Ind/m2
2015-04-16,L-RF20,L-RF20_20150416,MaterialSample,0,111,Galathowenia oculata,146950,0.1 m2 * 3,Abundance,443.33,Ind/m2
2016-03-18,L-RF20,L-RF20_20160318,MaterialSample,0,111,Galathowenia oculata,146950,0.1 m2 * 3,Abundance,137.0,Ind/m2
2017-03-28,L-RF20,L-RF20_20170328,MaterialSample,0,111,Galathowenia oculata,146950,0.1 m2 * 3,Abundance,60.0,Ind/m2
2018-03-13,L-RF20,L-RF20_20180313,MaterialSample,0,111,Galathowenia oculata,146950,0.1 m2 * 3,Abundance,67.0,Ind/m2
2019-03-20,L-RF20,L-RF20_20190320,MaterialSample,0,111,Galathowenia oculata,146950,0.1 m2 * 3,Abundance,150.0,Ind/m2
2020-03-11,L-RF20,L-RF20_20200311,MaterialSample,0,111,Galathowenia oculata,146950,0.1 m2 * 3,Abundance,57.0,Ind/m2
2021-03-04,L-RF20,L-RF20_20210304,MaterialSample,0,111,Galathowenia oculata,146950,0.1 m2 * 3,Abundance,67.0,Ind/m2
2022-03-24,L-RF20,L-RF20_20220324,MaterialSample,0,111,Galathowenia oculata,146950,0.1 m2 * 3,Abundance,147.0,Ind/m2
2021-03-04,L-RF20,L-RF20_20210304,MaterialSample,0,111,Amphictene auricoma,152448,0.1 m2 * 3,Abundance,3.0,Ind/m2
2010-04-15,L-RF20,L-RF20_20100415,MaterialSample,0,111,Lagis koreni,152367,0.1 m2 * 3,Abundance,8.33,Ind/m2
2011-03-04,L-RF20,L-RF20_20110304,MaterialSample,0,111,Ampharetidae,981,0.1 m2 * 3,Abundance,13.33,Ind/m2
2012-03-22,L-RF20,L-RF20_20120322,MaterialSample,0,111,Ampharetidae,981,0.1 m2 * 3,Abundance,3.33,Ind/m2
2014-03-20,L-RF20,L-RF20_20140320,MaterialSample,0,111,Ampharetidae,981,0.1 m2 * 3,Abundance,7.0,Ind/m2
2015-04-16,L-RF20,L-RF20_20150416,MaterialSample,0,111,Ampharetidae,981,0.1 m2 * 3,Abundance,3.33,Ind/m2
2016-03-18,L-RF20,L-RF20_20160318,MaterialSample,0,111,Ampharetidae,981,0.1 m2 * 3,Abundance,7.0,Ind/m2
2017-03-28,L-RF20,L-RF20_20170328,MaterialSample,0,111,Ampharetidae,981,0.1 m2 * 3,Abundance,10.0,Ind/m2
2019-03-20,L-RF20,L-RF20_20190320,MaterialSample,0,111,Ampharetidae,981,0.1 m2 * 3,Abundance,10.0,Ind/m2
2022-03-24,L-RF20,L-RF20_20220324,MaterialSample,0,111,Ampharetidae,981,0.1 m2 * 3,Abundance,3.0,Ind/m2
2015-04-16,L-RF20,L-RF20_20150416,MaterialSample,0,111,Amage adspersa,129770,0.1 m2 * 3,Abundance,3.33,Ind/m2
2011-03-04,L-RF20,L-RF20_20110304,MaterialSample,0,111,Ampharete sp.,129155,0.1 m2 * 3,Abundance,3.33,Ind/m2
2012-03-22,L-RF20,L-RF20_20120322,MaterialSample,0,111,Ampharete sp.,129155,0.1 m2 * 3,Abundance,13.33,Ind/m2
2016-03-18,L-RF20,L-RF20_20160318,MaterialSample,0,111,Ampharete sp.,129155,0.1 m2 * 3,Abundance,40.0,Ind/m2
2017-03-28,L-RF20,L-RF20_20170328,MaterialSample,0,111,Ampharete sp.,129155,0.1 m2 * 3,Abundance,17.0,Ind/m2
2018-03-13,L-RF20,L-RF20_20180313,MaterialSample,0,111,Ampharete sp.,129155,0.1 m2 * 3,Abundance,30.0,Ind/m2
2009-02-18,L-RF20,L-RF20_20090218,MaterialSample,0,111,Ampharete acutifrons,129775,0.1 m2 * 3,Abundance,3.33,Ind/m2
2006-03-21,L-RF20,L-RF20_20060321,MaterialSample,0,111,Ampharete finmarchica,129778,0.1 m2 * 3,Abundance,10.67,Ind/m2
2008-02-12,L-RF20,L-RF20_20080212,MaterialSample,0,111,Ampharete finmarchica,129778,0.1 m2 * 3,Abundance,37.0,Ind/m2
2009-02-18,L-RF20,L-RF20_20090218,MaterialSample,0,111,Ampharete finmarchica,129778,0.1 m2 * 3,Abundance,36.67,Ind/m2
2010-04-15,L-RF20,L-RF20_20100415,MaterialSample,0,111,Ampharete finmarchica,129778,0.1 m2 * 3,Abundance,16.67,Ind/m2
2011-03-04,L-RF20,L-RF20_20110304,MaterialSample,0,111,Ampharete finmarchica,129778,0.1 m2 * 3,Abundance,10.0,Ind/m2
2013-03-06,L-RF20,L-RF20_20130306,MaterialSample,0,111,Ampharete finmarchica,129778,0.1 m2 * 3,Abundance,36.67,Ind/m2
2014-03-20,L-RF20,L-RF20_20140320,MaterialSample,0,111,Ampharete finmarchica,129778,0.1 m2 * 3,Abundance,20.0,Ind/m2
2015-04-16,L-RF20,L-RF20_20150416,MaterialSample,0,111,Ampharete finmarchica,129778,0.1 m2 * 3,Abundance,63.33,Ind/m2
2016-03-18,L-RF20,L-RF20_20160318,MaterialSample,0,111,Ampharete finmarchica,129778,0.1 m2 * 3,Abundance,10.0,Ind/m2
2019-03-20,L-RF20,L-RF20_20190320,MaterialSample,0,111,Ampharete finmarchica,129778,0.1 m2 * 3,Abundance,3.0,Ind/m2
2021-03-04,L-RF20,L-RF20_20210304,MaterialSample,0,111,Ampharete finmarchica,129778,0.1 m2 * 3,Abundance,13.0,Ind/m2
2011-03-04,L-RF20,L-RF20_20110304,MaterialSample,0,111,Ampharete falcata,129777,0.1 m2 * 3,Abundance,3.33,Ind/m2
2016-03-18,L-RF20,L-RF20_20160318,MaterialSample,0,111,Ampharete falcata,129777,0.1 m2 * 3,Abundance,7.0,Ind/m2
2022-03-24,L-RF20,L-RF20_20220324,MaterialSample,0,111,Ampharete santillani,1308794,0.1 m2 * 3,Abundance,30.0,Ind/m2
2021-03-04,L-RF20,L-RF20_20210304,MaterialSample,0,111,Amphicteis sp.,129156,0.1 m2 * 3,Abundance,53.0,Ind/m2
2022-03-24,L-RF20,L-RF20_20220324,MaterialSample,0,111,Amphicteis sp.,129156,0.1 m2 * 3,Abundance,3.0,Ind/m2
2009-02-18,L-RF20,L-RF20_20090218,MaterialSample,0,111,Amphicteis gunneri,129784,0.1 m2 * 3,Abundance,6.67,Ind/m2
2010-04-15,L-RF20,L-RF20_20100415,MaterialSample,0,111,Amphicteis gunneri,129784,0.1 m2 * 3,Abundance,8.33,Ind/m2
2011-03-04,L-RF20,L-RF20_20110304,MaterialSample,0,111,Amphicteis gunneri,129784,0.1 m2 * 3,Abundance,3.33,Ind/m2
2009-02-18,L-RF20,L-RF20_20090218,MaterialSample,0,111,Lysippe labiata,129800,0.1 m2 * 3,Abundance,3.33,Ind/m2
2010-04-15,L-RF20,L-RF20_20100415,MaterialSample,0,111,Lysippe labiata,129800,0.1 m2 * 3,Abundance,8.33,Ind/m2
2014-03-20,L-RF20,L-RF20_20140320,MaterialSample,0,111,Lysippe labiata,129800,0.1 m2 * 3,Abundance,3.0,Ind/m2
2015-04-16,L-RF20,L-RF20_20150416,MaterialSample,0,111,Lysippe labiata,129800,0.1 m2 * 3,Abundance,6.67,Ind/m2
2009-02-18,L-RF20,L-RF20_20090218,MaterialSample,0,111,Melinna palmata,129808,0.1 m2 * 3,Abundance,6.67,Ind/m2
2013-03-06,L-RF20,L-RF20_20130306,MaterialSample,0,111,Melinna palmata,129808,0.1 m2 * 3,Abundance,3.33,Ind/m2
2019-03-20,L-RF20,L-RF20_20190320,MaterialSample,0,111,Melinna palmata,129808,0.1 m2 * 3,Abundance,3.0,Ind/m2
2022-03-24,L-RF20,L-RF20_20220324,MaterialSample,0,111,Melinna palmata,129808,0.1 m2 * 3,Abundance,7.0,Ind/m2
2016-03-18,L-RF20,L-RF20_20160318,MaterialSample,0,111,Anobothrus sp.,129158,0.1 m2 * 3,Abundance,17.0,Ind/m2
2017-03-28,L-RF20,L-RF20_20170328,MaterialSample,0,111,Anobothrus sp.,129158,0.1 m2 * 3,Abundance,47.0,Ind/m2
2018-03-13,L-RF20,L-RF20_20180313,MaterialSample,0,111,Anobothrus sp.,129158,0.1 m2 * 3,Abundance,20.0,Ind/m2
2019-03-20,L-RF20,L-RF20_20190320,MaterialSample,0,111,Anobothrus sp.,129158,0.1 m2 * 3,Abundance,50.0,Ind/m2
2020-03-11,L-RF20,L-RF20_20200311,MaterialSample,0,111,Anobothrus sp.,129158,0.1 m2 * 3,Abundance,50.0,Ind/m2
2021-03-04,L-RF20,L-RF20_20210304,MaterialSample,0,111,Anobothrus sp.,129158,0.1 m2 * 3,Abundance,13.0,Ind/m2
2022-03-24,L-RF20,L-RF20_20220324,MaterialSample,0,111,Anobothrus sp.,129158,0.1 m2 * 3,Abundance,97.0,Ind/m2
2009-02-18,L-RF20,L-RF20_20090218,MaterialSample,0,111,Anobothrus gracilis,129789,0.1 m2 * 3,Abundance,3.33,Ind/m2
2010-04-15,L-RF20,L-RF20_20100415,MaterialSample,0,111,Anobothrus gracilis,129789,0.1 m2 * 3,Abundance,25.0,Ind/m2
2011-03-04,L-RF20,L-RF20_20110304,MaterialSample,0,111,Anobothrus gracilis,129789,0.1 m2 * 3,Abundance,10.0,Ind/m2
2012-03-22,L-RF20,L-RF20_20120322,MaterialSample,0,111,Anobothrus gracilis,129789,0.1 m2 * 3,Abundance,20.0,Ind/m2
2014-03-20,L-RF20,L-RF20_20140320,MaterialSample,0,111,Anobothrus gracilis,129789,0.1 m2 * 3,Abundance,20.0,Ind/m2
2007-05-31,L-RF20,L-RF20_20070531,MaterialSample,0,111,Auchenoplax crinita,129791,0.1 m2 * 3,Abundance,5.33,Ind/m2
2009-02-18,L-RF20,L-RF20_20090218,MaterialSample,0,111,Auchenoplax crinita,129791,0.1 m2 * 3,Abundance,3.33,Ind/m2
2010-04-15,L-RF20,L-RF20_20100415,MaterialSample,0,111,Auchenoplax crinita,129791,0.1 m2 * 3,Abundance,16.67,Ind/m2
2011-03-04,L-RF20,L-RF20_20110304,MaterialSample,0,111,Auchenoplax crinita,129791,0.1 m2 * 3,Abundance,6.67,Ind/m2
2019-03-20,L-RF20,L-RF20_20190320,MaterialSample,0,111,Eclysippe sp.,129161,0.1 m2 * 3,Abundance,3.0,Ind/m2
2009-02-18,L-RF20,L-RF20_20090218,MaterialSample,0,111,Eclysippe vanelli,129792,0.1 m2 * 3,Abundance,3.33,Ind/m2
2011-03-04,L-RF20,L-RF20_20110304,MaterialSample,0,111,Eclysippe vanelli,129792,0.1 m2 * 3,Abundance,10.0,Ind/m2
2012-03-22,L-RF20,L-RF20_20120322,MaterialSample,0,111,Eclysippe vanelli,129792,0.1 m2 * 3,Abundance,6.67,Ind/m2
2014-03-20,L-RF20,L-RF20_20140320,MaterialSample,0,111,Eclysippe vanelli,129792,0.1 m2 * 3,Abundance,10.0,Ind/m2
2017-03-28,L-RF20,L-RF20_20170328,MaterialSample,0,111,Eclysippe vanelli,129792,0.1 m2 * 3,Abundance,3.0,Ind/m2
2022-03-24,L-RF20,L-RF20_20220324,MaterialSample,0,111,Eclysippe vanelli,129792,0.1 m2 * 3,Abundance,7.0,Ind/m2
2017-03-28,L-RF20,L-RF20_20170328,MaterialSample,0,111,Sosane sp.,129179,0.1 m2 * 3,Abundance,7.0,Ind/m2
2021-03-04,L-RF20,L-RF20_20210304,MaterialSample,0,111,Sosane sp.,129179,0.1 m2 * 3,Abundance,3.0,Ind/m2
2022-03-24,L-RF20,L-RF20_20220324,MaterialSample,0,111,Sosane sp.,129179,0.1 m2 * 3,Abundance,3.0,Ind/m2
2010-04-15,L-RF20,L-RF20_20100415,MaterialSample,0,111,Sosane sulcata,129821,0.1 m2 * 3,Abundance,8.33,Ind/m2
2014-03-20,L-RF20,L-RF20_20140320,MaterialSample,0,111,Sosane sulcata,129821,0.1 m2 * 3,Abundance,20.0,Ind/m2
2012-03-22,L-RF20,L-RF20_20120322,MaterialSample,0,111,Terebellidae,982,0.1 m2 * 3,Abundance,3.33,Ind/m2
2015-04-16,L-RF20,L-RF20_20150416,MaterialSample,0,111,Terebellidae,982,0.1 m2 * 3,Abundance,10.0,Ind/m2
2017-03-28,L-RF20,L-RF20_20170328,MaterialSample,0,111,Terebellidae,982,0.1 m2 * 3,Abundance,3.0,Ind/m2
2020-03-11,L-RF20,L-RF20_20200311,MaterialSample,0,111,Terebellinae,322588,0.1 m2 * 3,Abundance,7.0,Ind/m2
2021-03-04,L-RF20,L-RF20_20210304,MaterialSample,0,111,Terebellinae,322588,0.1 m2 * 3,Abundance,3.0,Ind/m2
2006-03-21,L-RF20,L-RF20_20060321,MaterialSample,0,111,Amphitrite sp.,129686,0.1 m2 * 3,Abundance,5.33,Ind/m2
2009-02-18,L-RF20,L-RF20_20090218,MaterialSample,0,111,Amphitrite sp.,129686,0.1 m2 * 3,Abundance,3.33,Ind/m2
2010-04-15,L-RF20,L-RF20_20100415,MaterialSample,0,111,Pista cristata,131516,0.1 m2 * 3,Abundance,8.33,Ind/m2
2011-03-04,L-RF20,L-RF20_20110304,MaterialSample,0,111,Pista cristata,131516,0.1 m2 * 3,Abundance,3.33,Ind/m2
2018-03-13,L-RF20,L-RF20_20180313,MaterialSample,0,111,Pista cristata,131516,0.1 m2 * 3,Abundance,3.0,Ind/m2
2013-03-06,L-RF20,L-RF20_20130306,MaterialSample,0,111,Pista lornensis,154972,0.1 m2 * 3,Abundance,3.33,Ind/m2
2019-03-20,L-RF20,L-RF20_20190320,MaterialSample,0,111,Pista lornensis,154972,0.1 m2 * 3,Abundance,7.0,Ind/m2
2020-03-11,L-RF20,L-RF20_20200311,MaterialSample,0,111,Pista lornensis,154972,0.1 m2 * 3,Abundance,3.0,Ind/m2
2021-03-04,L-RF20,L-RF20_20210304,MaterialSample,0,111,Pista lornensis,154972,0.1 m2 * 3,Abundance,7.0,Ind/m2
2017-03-28,L-RF20,L-RF20_20170328,MaterialSample,0,111,Lanice conchilega,131495,0.1 m2 * 3,Abundance,3.0,Ind/m2
2019-03-20,L-RF20,L-RF20_20190320,MaterialSample,0,111,Paramphitrite sp.,129705,0.1 m2 * 3,Abundance,3.0,Ind/m2
2021-03-04,L-RF20,L-RF20_20210304,MaterialSample,0,111,Terebellides sp.,129717,0.1 m2 * 3,Abundance,47.0,Ind/m2
2006-03-21,L-RF20,L-RF20_20060321,MaterialSample,0,111,Terebellides stroemii,131573,0.1 m2 * 3,Abundance,5.33,Ind/m2
2007-05-31,L-RF20,L-RF20_20070531,MaterialSample,0,111,Terebellides stroemii,131573,0.1 m2 * 3,Abundance,21.33,Ind/m2
2008-02-12,L-RF20,L-RF20_20080212,MaterialSample,0,111,Terebellides stroemii,131573,0.1 m2 * 3,Abundance,27.0,Ind/m2
2009-02-18,L-RF20,L-RF20_20090218,MaterialSample,0,111,Terebellides stroemii,131573,0.1 m2 * 3,Abundance,43.33,Ind/m2
2010-04-15,L-RF20,L-RF20_20100415,MaterialSample,0,111,Terebellides stroemii,131573,0.1 m2 * 3,Abundance,258.33,Ind/m2
